Date,Open,High,Low,Close,Volume,Market_Cap,Ticker,IndClass_Sector,IndClass_Industry,Typical_Price,Return,VWAP_5
2024-09-25,36.5099983215332,36.6599998474121,35.7099990844727,36.0499992370605,7287900.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,36.1399993896484,-0.0079802122815001,36.2420098013828
2024-09-26,35.2200012207031,35.6500015258789,34.189998626709,34.7700004577637,14136700.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,34.8700002034505,-0.0355062082215225,35.8234137292791
2024-09-27,34.9099998474121,36.25,34.9099998474121,36.1800003051758,9948100.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,35.7800000508626,0.0405521952501806,35.7384888668514
2024-09-30,35.9700012207031,36.4900016784668,35.8400001525879,36.1500015258789,5942900.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,36.1600011189779,-0.0008291536496369,35.7024025245471
2024-10-01,35.8699989318848,37.0299987792969,35.7599983215332,36.75,7050000.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,36.5133323669434,0.0165974674632192,35.7166073663119
2024-10-02,37.310001373291,37.689998626709,36.8300018310547,37.2200012207031,4484100.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,37.2466672261556,0.0127891488626692,35.8074432466311
2024-10-03,37.2900009155273,37.9799995422363,36.9900016784668,37.5499992370605,5916300.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,37.5066668192545,0.0088661473813667,36.5064381146104
2024-10-04,37.8899993896484,38.0299987792969,37.4799995422363,37.9300003051758,4582800.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,37.8133328755697,0.0101198688638124,36.9788383352449
2024-10-07,38.0,38.2999992370605,37.7799987792969,37.9599990844727,4553400.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,38.0133323669434,0.0007908984723314,37.3390473434103
2024-10-08,37.5999984741211,37.6699981689453,36.939998626709,37.4599990844727,5199300.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,37.3566652933757,-0.0131717600647815,37.5780882350433
2024-10-09,37.2799987792969,37.8499984741211,37.1100006103516,37.5900001525879,3345800.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,37.5166664123535,0.0034703969912557,37.6323573052707
2024-10-10,37.75,38.0400009155273,37.4099998474121,37.6100006103516,3149500.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,37.6866671244303,0.0005320685736236,37.6762668717713
2024-10-11,37.6100006103516,37.8400001525879,37.5,37.7000007629395,4836000.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,37.6800003051758,0.0023929846085439,37.6473306548171
2024-10-14,37.4000015258789,37.7000007629395,37.2900009155273,37.6399993896484,2987800.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,37.5433336893717,-0.0015915483309507,37.546027559822
2024-10-15,36.5499992370605,36.9099998474121,36.2799987792969,36.3199996948242,5208700.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,36.5033327738444,-0.0350690679125576,37.3183248437051
2024-10-16,36.3499984741211,36.9099998474121,36.3499984741211,36.7400016784668,3188400.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,36.6666666666667,0.0115639313648577,37.1768017903839
2024-10-17,36.9000015258789,37.0,36.4900016784668,36.8800010681152,4010100.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,36.7900009155273,0.0038105439099762,37.0207575484857
2024-10-18,36.7299995422363,36.939998626709,35.9900016784668,36.4000015258789,6345600.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,36.4433339436849,-0.0130151715925867,36.7055777835309
2024-10-21,36.5900001525879,36.9099998474121,36.2799987792969,36.4500007629395,5129200.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,36.5466664632162,0.0013736053561717,36.5666390413975
2024-10-22,36.5499992370605,36.6500015258789,35.9199981689453,35.9799995422363,6439200.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,36.1833330790202,-0.0128944090772442,36.4814846204065
2024-10-23,36.310001373291,37.5,36.0900001525879,37.0,8646600.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,36.863333384196,0.0283490959071953,36.570172778829
2024-10-24,37.0999984741211,37.189998626709,36.3400001525879,36.7799987792969,8790700.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,36.7699991861979,-0.0059459789379214,36.5949266404489
2024-10-25,37.6399993896484,37.7400016784668,37.0200004577637,37.5200004577637,5667200.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,37.4266675313314,0.0201196765368936,36.7586161095557
2024-10-28,36.6300010681152,37.6699981689453,36.5,37.4000015258789,8516100.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,37.1899998982747,-0.0031982657361607,36.8837045127821
2024-10-29,37.3800010681152,37.4700012207031,36.560001373291,37.0900001525879,6206000.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,37.0400009155273,-0.0082888064343125,37.0285710144428
2024-10-30,37.1699981689453,37.6199989318848,37.1699981689453,37.4900016784668,6525500.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,37.4266662597656,0.010784619148916,37.1413411539744
2024-10-31,37.6399993896484,38.2400016784668,37.5200004577637,38.0800018310547,8904500.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,37.9466679890951,0.0157375333735124,37.4326753966722
2024-11-01,38.1300010681152,38.2900009155273,37.5400009155273,37.8499984741211,7921200.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,37.8933334350586,-0.0060400038307254,37.5294101748008
2024-11-04,37.8300018310547,38.3600006103516,37.75,38.1699981689453,5398200.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,38.0933329264323,0.0084544176413372,37.6991870806231
2024-11-05,38.3199996948242,38.9799995422363,38.2599983215332,38.5800018310547,5592900.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,38.6066665649414,0.0107415164206892,37.9660984799303
2024-11-06,40.7400016784668,43.2299995422363,40.1399993896484,42.7400016784668,13754000.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,42.0366668701172,0.107827881025748,39.3975518700819
2024-11-07,42.7599983215332,43.189998626709,41.8300018310547,43.0999984741211,11973200.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,42.7066663106283,0.0084229476255655,40.5745382731061
2024-11-08,43.0400009155273,43.6699981689453,42.5099983215332,43.0200004577637,7007600.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,43.0666656494141,-0.001856102533401,41.4596473632645
2024-11-11,43.1399993896484,44.3199996948242,42.9500007629395,44.1100006103516,5351000.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,43.7933336893718,0.0253370558110069,42.1615820390655
2024-11-12,44.0,44.5,43.4799995422363,43.6699981689453,7212800.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,43.8833325703939,-0.00997511755425,42.874648866464
2024-11-13,43.7599983215332,43.8499984741211,42.9099998474121,43.0699996948242,7168200.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,43.2766660054525,-0.0137393748403629,43.2468085561132
2024-11-14,43.2400016784668,43.2999992370605,42.5900001525879,43.1800003051758,7369200.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,43.0233332316081,0.0025539960791971,43.388132694526
2024-11-15,43.2000007629395,43.7200012207031,42.6500015258789,42.939998626709,4724400.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,43.103333791097,-0.0055581675954281,43.4166383166028
2024-11-18,43.5400009155273,43.7900009155273,42.9500007629395,43.0699996948242,4437300.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,43.2700004577637,0.0030275051763586,43.3303811434522
2024-11-19,42.6100006103516,43.1500015258789,42.6100006103516,42.8699989318848,3552300.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,42.8766670227051,-0.0046436211831092,43.1248850323029
2024-11-20,43.0099983215332,44.3699989318848,42.7799987792969,44.310001373291,8106100.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,43.8199996948242,0.0335899808090545,43.2861757558801
2024-11-21,44.5400009155273,45.1699981689453,44.1500015258789,44.8800010681152,6019100.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,44.7333335876465,0.0128639060518689,43.6828912628643
2024-11-22,44.5999984741211,44.9199981689453,44.1100006103516,44.25,7641700.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,44.4266662597656,-0.014037456620356,43.9659140213687
2024-11-25,44.2900009155273,44.6399993896484,43.2200012207031,43.5499992370605,12214300.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,43.8033332824707,-0.0158192262811188,43.9952789177057
2024-11-26,43.75,43.9300003051758,43.0499992370605,43.5299987792969,4985700.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,43.5033327738444,-0.0004592527695517,44.0343107407442
2024-11-27,43.5,43.9199981689453,43.3400001525879,43.6100006103516,3149200.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,43.6233329772949,0.0018378551182671,44.047335603922
2024-11-29,43.7999992370605,44.060001373291,43.689998626709,43.9500007629395,2275700.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,43.9000002543132,0.0077963803675618,43.8998336869925
2024-12-02,43.9000015258789,44.2200012207031,43.0800018310547,43.689998626709,3992200.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,43.6633338928223,-0.005915861927578,43.7131097031758
2024-12-03,44.2299995422363,44.2299995422363,43.2599983215332,43.6699981689453,3583600.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,43.7199986775716,-0.0004577811488296,43.6532127512601
2024-12-04,43.6699981689453,43.75,42.2200012207031,42.560001373291,5837900.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,42.843334197998,-0.0254178347193895,43.4419054671367
2024-12-05,42.6100006103516,42.8899993896484,42.1800003051758,42.5099983215332,5541900.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,42.5266660054525,-0.0011748836970004,43.1760942785755
2024-12-06,42.3600006103516,42.4599990844727,41.2799987792969,41.310001373291,7458100.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,41.6833330790202,-0.0282285814072675,42.6922334362327
2024-12-09,41.4599990844727,42.0999984741211,41.3199996948242,41.4300003051758,7336800.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,41.6166661580404,0.0029048396973034,42.2967790840205
2024-12-10,40.8899993896484,41.6599998474121,40.3499984741211,41.2099990844727,7366500.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,41.0733324686686,-0.0053101911436775,41.8760198617076
2024-12-11,41.6100006103516,42.810001373291,41.0499992370605,42.4599990844727,7589000.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,42.1066665649414,0.0303324442555248,41.7656074903692
2024-12-12,42.2999992370605,42.7599983215332,42.0800018310547,42.3300018310547,5817700.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,42.3900006612142,-0.0030616405139193,41.7491551627297
2024-12-13,42.4900016784668,42.7200012207031,42.0200004577637,42.1500015258789,4937600.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,42.2966677347819,-0.0042523103564751,41.8458128854774
2024-12-16,41.9099998474121,42.1300010681152,41.6199989318848,41.7999992370605,4290000.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,41.8499997456868,-0.00830373134396,41.9024502198204
2024-12-17,41.4500007629395,41.75,40.9199981689453,41.4099998474121,7536300.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,41.3599993387858,-0.0093301291092516,41.9693903316882
2024-12-18,41.4700012207031,41.8300018310547,40.0099983215332,40.0400009155273,6670700.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,40.6266670227051,-0.0330837705127501,41.627581526521
2024-12-19,40.9700012207031,41.0200004577637,39.5999984741211,39.7999992370605,5970700.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,40.1399993896484,-0.0059940477767005,41.1746892770106
2024-12-20,39.3800010681152,40.4599990844727,39.3199996948242,40.3199996948242,17974900.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,40.033332824707,0.0130653383852202,40.560786054126
2024-12-23,40.0099983215332,40.2599983215332,39.6800003051758,40.1500015258789,4094300.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,40.0300000508626,-0.0042162244601187,40.3784312808774
2024-12-24,40.189998626709,40.9000015258789,39.8899993896484,40.7900009155273,2122000.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,40.5266672770182,0.0159402083518201,40.1861333010713
2024-12-26,40.7900009155273,40.9000015258789,40.2700004577637,40.8800010681152,2289600.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,40.6833343505859,0.0022064268342205,40.1306573824255
2024-12-27,40.7099990844727,41.1199989318848,40.5200004577637,40.7999992370605,3282500.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,40.8133328755697,-0.0019569919022605,40.204073434534
2024-12-30,40.7400016784668,41.0099983215332,40.2900009155273,40.939998626709,4607600.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,40.7466659545898,0.0034313576535887,40.5437352229572
2024-12-31,41.0999984741211,41.3899993896484,41.0,41.0200004577637,4630600.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,41.136666615804,0.0019541239310767,40.8301117945289
2025-01-02,41.5900001525879,41.8899993896484,40.8899993896484,41.560001373291,5525400.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,41.4466667175293,0.013164332264777,41.0292995204348
2025-01-03,41.9900016784668,42.8600006103516,41.5400009155273,42.6599998474121,7476100.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,42.353333791097,0.026467719869423,41.44817933737
2025-01-06,42.6800003051758,43.6300010681152,42.6100006103516,42.8300018310547,4686500.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,43.0233345031738,0.0039850441690265,41.799727205075
2025-01-07,42.9099998474121,43.7299995422363,42.6699981689453,43.4000015258789,5899800.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,43.2666664123535,0.0133084209772532,42.2783770559821
2025-01-08,43.1599998474121,43.4700012207031,42.9199981689453,43.439998626709,4992700.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,43.2766660054525,0.0009215921526235,42.6377466122288
2025-01-10,43.9099998474121,44.25,42.75,43.2599983215332,6879700.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,43.4199994405111,-0.0041436535650607,43.0373770635065
2025-01-13,43.3199996948242,45.0400009155273,43.2999992370605,44.8300018310547,7483600.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,44.3900006612142,0.0362922693119943,43.5462381017255
2025-01-14,44.9099998474121,45.2999992370605,44.5299987792969,45.0699996948242,7528800.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,44.9666659037272,0.0053535100148767,43.9471795361283
2025-01-15,45.6199989318848,45.9000015258789,45.2099990844727,45.7200012207031,6172100.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,45.6100006103516,0.0144220441597549,44.3791011403883
2025-01-16,45.6199989318848,46.75,45.3499984741211,46.3300018310547,7401900.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,46.1433334350586,0.0133420952332648,44.9024966905084
2025-01-17,46.8699989318848,47.4700012207031,46.4000015258789,46.5400009155273,8479400.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,46.8033345540364,0.0045326802541121,45.6125070210774
2025-01-21,46.689998626709,47.0800018310547,45.8199996948242,47.0400009155273,9639300.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,46.6466674804687,0.0107434462862932,46.0999267146354
2025-01-22,47.0400009155273,47.0800018310547,45.7299995422363,45.810001373291,6904800.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,46.206667582194,-0.0261479489433916,46.3400748676371
2025-01-23,45.8800010681152,46.25,45.3499984741211,45.6599998474121,6010200.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,45.7533327738444,-0.0032744274477659,46.3655630606477
2025-01-24,45.6699981689453,45.8600006103516,45.3699989318848,45.5499992370605,4567700.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,45.5933329264323,-0.0024091241944636,46.3126889006875
2025-01-27,44.7700004577637,44.9900016784668,43.3600006103516,43.5499992370605,10311000.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,43.966667175293,-0.0439077943688033,45.5553301326606
2025-01-28,43.4799995422363,43.9199981689453,42.9300003051758,43.2799987792969,7010300.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,43.3766657511393,-0.0061997809987061,44.8142423550918
2025-01-29,43.2200012207031,44.1100006103516,42.9700012207031,43.0699996948242,6898600.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,43.3833338419596,-0.0048521046764252,44.2542735301434
2025-01-30,43.8199996948242,44.689998626709,43.3800010681152,44.5999984741211,11039100.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,44.2233327229818,0.0355235381968384,44.0194761572546
2025-01-31,46.0999984741211,47.5999984741211,45.7999992370605,46.1800003051758,21166500.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,46.5266660054525,0.035426051235663,44.8325753474666
2025-02-03,46.9199981689453,47.5900001525879,46.0499992370605,47.4000015258789,14432700.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,47.0133336385091,0.0264183891866792,45.4998664748914
2025-02-04,46.6300010681152,48.0400009155273,45.8699989318848,47.9599990844727,9354000.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,47.2899996439616,0.011814294104781,46.0027878784204
2025-02-05,48.2099990844727,48.939998626709,47.7000007629395,48.8499984741211,8247900.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,48.4966659545899,0.0185571185704327,46.6042776402886
2025-02-06,49.4000015258789,49.4000015258789,46.560001373291,46.9799995422363,9236000.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,47.6466674804687,-0.0382804296887636,47.1794325017499
2025-02-07,47.0099983215332,47.2000007629395,46.1599998474121,46.2000007629395,7669300.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,46.5200004577637,-0.0166027838845668,47.3584152922528
2025-02-10,47.0900001525879,47.5200004577637,46.9300003051758,47.4099998474121,6340100.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,47.2866668701172,0.0261904559413608,47.4692076289019
2025-02-11,47.1800003051758,47.75,46.6399993896484,47.1100006103516,5240400.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,47.1666666666667,-0.0063277628775795,47.4716815379455
2025-02-12,46.7599983215332,46.9900016784668,45.9199981689453,46.4099998474121,6680900.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,46.4399998982747,-0.0148588570127439,47.0352877097922
2025-02-13,46.2999992370605,46.4199981689453,45.7099990844727,46.1500015258789,5188800.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,46.0933329264323,-0.0056022047487186,46.6967758910976
2025-02-14,46.5400009155273,46.7400016784668,46.0299987792969,46.4000015258789,4850900.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,46.3900006612142,0.0054171179140658,46.692097905727
2025-02-18,46.7299995422363,47.1100006103516,46.2400016784668,46.9799995422363,5026800.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,46.7766672770182,0.0124999568380169,46.5681710433846
2025-02-19,47.0400009155273,47.1800003051758,46.2900009155273,46.8899993896484,5059900.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,46.7866668701172,-0.0019157120788599,46.4924159531456
2025-02-20,46.7599983215332,46.9700012207031,46.3800010681152,46.9099998474121,4672100.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,46.7533340454101,0.0004265399450638,46.5556948546863
2025-02-21,46.7299995422363,46.7900009155273,45.4099998474121,45.6199989318848,7898800.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,45.9399998982747,-0.0274994866707182,46.466117169666
2025-02-24,46.1699981689453,46.1699981689453,44.5200004577637,44.6199989318848,10371700.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,45.1033325195313,-0.0219202109472448,46.0493611383558
2025-02-25,44.4199981689453,44.9599990844727,43.7700004577637,44.0400009155273,7407800.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,44.2566668192546,-0.0129986111663271,45.5710838158009
2025-02-26,43.7400016784668,44.4300003051758,43.2900009155273,43.5099983215332,4633500.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,43.7433331807454,-0.0120345727287947,45.1531884049387
2025-02-27,44.0,44.560001373291,43.5200004577637,43.5800018310547,4553500.0,43168882688.0,BKR,Energy,Oil & Gas Equipment & Services,43.8866678873698,0.0016089062795219,44.7733510989755
2024-07-12,237.979995727539,238.0,226.5,230.059997558594,1473200.0,20742803456.0,BIIB,Healthcare,Drug Manufacturers - General,231.519999186198,-0.0284628606685061,231.195499478489
2024-07-15,230.059997558594,230.059997558594,221.210006713867,221.580001831055,1381800.0,20742803456.0,BIIB,Healthcare,Drug Manufacturers - General,224.283335367839,-0.0368599313984572,229.505357765701
2024-07-16,221.789993286133,228.570007324219,220.809997558594,225.020004272461,1006200.0,20742803456.0,BIIB,Healthcare,Drug Manufacturers - General,224.800003051758,0.0155248777551182,228.723301320552
2024-07-17,223.389999389648,230.100006103516,221.669998168945,228.330001831055,949500.0,20742803456.0,BIIB,Healthcare,Drug Manufacturers - General,226.700002034505,0.0147097924439916,228.139803500462
2024-07-18,226.0,231.270004272461,223.300003051758,225.25,856200.0,20742803456.0,BIIB,Healthcare,Drug Manufacturers - General,226.606669108073,-0.0134892559293804,227.012303147252
2024-07-19,225.669998168945,227.630004882812,222.380004882812,226.399993896484,851800.0,20742803456.0,BIIB,Healthcare,Drug Manufacturers - General,225.470001220703,0.0051054113051454,225.435755612694
2024-07-22,227.729995727539,228.479995727539,223.619995117188,226.630004882812,692400.0,20742803456.0,BIIB,Healthcare,Drug Manufacturers - General,226.24333190918,0.0010159496136432,225.929679104356
2024-07-23,226.289993286133,228.050003051758,223.529998779297,224.289993286133,854800.0,20742803456.0,BIIB,Healthcare,Drug Manufacturers - General,225.289998372396,-0.0103252506122875,226.069969958506
2024-07-24,224.100006103516,228.070007324219,223.110000610352,226.029998779297,908400.0,20742803456.0,BIIB,Healthcare,Drug Manufacturers - General,225.736668904623,0.0077578382685321,225.853574019052
2024-07-25,227.199996948242,236.479995727539,226.039993286133,227.440002441406,1139000.0,20742803456.0,BIIB,Healthcare,Drug Manufacturers - General,229.986663818359,0.0062381262209614,226.767299564705
2024-07-26,211.380004882812,217.529998779297,210.0,211.169998168945,2255900.0,20742803456.0,BIIB,Healthcare,Drug Manufacturers - General,212.899998982747,-0.0715353679995344,221.60907297665
2024-07-29,210.940002441406,215.610000610352,209.75,214.429992675781,1538100.0,20742803456.0,BIIB,Healthcare,Drug Manufacturers - General,213.263331095378,0.0154377730506388,219.212886113583
2024-07-30,214.289993286133,218.0,211.020004272461,211.889999389648,1286700.0,20742803456.0,BIIB,Healthcare,Drug Manufacturers - General,213.63666788737,-0.0118453265536107,217.477551936102
2024-07-31,212.0,217.830001831055,211.0,213.199996948242,1831600.0,20742803456.0,BIIB,Healthcare,Drug Manufacturers - General,214.009999593099,0.0061824416554223,215.756866987628
2024-08-01,215.800003051758,219.440002441406,206.020004272461,210.699996948242,1892000.0,20742803456.0,BIIB,Healthcare,Drug Manufacturers - General,212.053334554036,-0.0117260789670973,213.120107454836
2024-08-02,212.449996948242,213.5,203.020004272461,205.660003662109,1768700.0,20742803456.0,BIIB,Healthcare,Drug Manufacturers - General,207.39333597819,-0.0239202342626091,211.961963629638
2024-08-05,204.119995117188,204.820007324219,196.899993896484,198.389999389648,1394300.0,20742803456.0,BIIB,Healthcare,Drug Manufacturers - General,200.036666870117,-0.0353496262909988,209.682703774885
2024-08-06,198.759994506836,203.899993896484,198.149993896484,200.130004882812,1262100.0,20742803456.0,BIIB,Healthcare,Drug Manufacturers - General,200.72666422526,0.0087706310727211,207.671219349256
2024-08-07,201.520004272461,203.5,198.729995727539,199.779998779297,971300.0,20742803456.0,BIIB,Healthcare,Drug Manufacturers - General,200.669998168945,-0.0017488936939763,205.145233395267
2024-08-08,199.830001831055,204.139999389648,199.5,204.070007324219,1198500.0,20742803456.0,BIIB,Healthcare,Drug Manufacturers - General,202.570002237956,0.0214736638859494,202.695379427135
2024-08-09,203.119995117188,204.360000610352,199.860000610352,202.0,586800.0,20742803456.0,BIIB,Healthcare,Drug Manufacturers - General,202.073333740235,-0.0101436137106138,201.092886879394
2024-08-12,202.0,202.979995727539,199.410003662109,201.039993286133,821100.0,20742803456.0,BIIB,Healthcare,Drug Manufacturers - General,201.143330891927,-0.00475250848449,201.405731860101
2024-08-13,201.100006103516,204.979995727539,201.100006103516,204.050003051758,838600.0,20742803456.0,BIIB,Healthcare,Drug Manufacturers - General,203.376668294271,0.0149721939223355,201.974053431468
2024-08-14,203.740005493164,204.050003051758,200.369995117188,200.589996337891,508800.0,20742803456.0,BIIB,Healthcare,Drug Manufacturers - General,201.669998168946,-0.0169566609268287,202.255283022979
2024-08-15,202.820007324219,203.550003051758,200.520004272461,201.630004882812,690400.0,20742803456.0,BIIB,Healthcare,Drug Manufacturers - General,201.90000406901,0.0051847478134907,202.07463016029
2024-08-16,201.990005493164,203.190002441406,200.550003051758,201.910003662109,706000.0,20742803456.0,BIIB,Healthcare,Drug Manufacturers - General,201.883336385091,0.0013886761519434,202.036959351571
2024-08-19,202.470001220703,206.289993286133,202.470001220703,206.059997558594,793300.0,20742803456.0,BIIB,Healthcare,Drug Manufacturers - General,204.939997355143,0.0205536814482452,202.895498374061
2024-08-20,205.389999389648,206.979995727539,205.199996948242,205.490005493164,625900.0,20742803456.0,BIIB,Healthcare,Drug Manufacturers - General,205.889999389648,-0.002766146133084,203.337908761068
2024-08-21,206.25,207.589996337891,204.679992675781,206.179992675781,601400.0,20742803456.0,BIIB,Healthcare,Drug Manufacturers - General,206.149993896484,0.0033577651670262,204.081198462476
2024-08-22,206.759994506836,206.759994506836,201.419998168945,203.320007324219,791500.0,20742803456.0,BIIB,Healthcare,Drug Manufacturers - General,203.833333333333,-0.0138713039730258,204.453476498783
2024-08-23,204.5,205.539993286133,202.130004882812,205.0,1127300.0,20742803456.0,BIIB,Healthcare,Drug Manufacturers - General,204.223332722982,0.008262800586575,204.848226420549
2024-08-26,206.229995727539,206.229995727539,204.089996337891,204.860000610352,478200.0,20742803456.0,BIIB,Healthcare,Drug Manufacturers - General,205.059997558594,-0.0006829238519414,204.856080923709
2024-08-27,204.860000610352,205.0,201.880004882812,203.300003051758,565400.0,20742803456.0,BIIB,Healthcare,Drug Manufacturers - General,203.39333597819,-0.0076149446155724,204.442431010687
2024-08-28,203.759994506836,204.720001220703,202.929992675781,204.199996948242,637500.0,20742803456.0,BIIB,Healthcare,Drug Manufacturers - General,203.949996948242,0.0044269251498969,204.069960932538
2024-08-29,206.0,206.389999389648,202.759994506836,204.820007324219,520200.0,20742803456.0,BIIB,Healthcare,Drug Manufacturers - General,204.656667073568,0.0030362898395839,204.217919617671
2024-08-30,205.820007324219,205.880004882812,202.850006103516,204.759994506836,879000.0,20742803456.0,BIIB,Healthcare,Drug Manufacturers - General,204.496668497721,-0.0002930027108534,204.29548286539
2024-09-03,204.220001220703,206.699996948242,203.5,204.839996337891,892100.0,20742803456.0,BIIB,Healthcare,Drug Manufacturers - General,205.013331095378,0.0003907102617759,204.374127899927
