Date,Ticker,Position_Type,Shares,Weight,Allocation
2024-09-10,CPRT,Long,2392.3131173421134,0.2,118442.82718532521
2024-09-10,ABNB,Long,1028.8691417504901,0.2,118442.52708513176
2024-09-10,TEAM,Long,730.0056605497066,0.2,118324.97500576571
2024-09-10,QCOM,Short,732.5793158693792,0.2,118442.37103490045
2024-09-10,PANW,Short,681.5318660446757,0.2,118441.82447729105
2024-09-10,BKNG,Short,30.886304001966533,0.2,118442.04593565581
2024-09-10,COST,Short,132.44408562584647,0.2,118324.97500576571
2024-09-10,TSLA,Short,523.6919988641232,0.2,118324.97500576571
2024-09-11,CPRT,Long,2377.956638048974,0.2,117422.79240382713
2024-09-11,DDOG,Long,1072.16494636575,0.2,117306.07782546317
2024-09-11,ABNB,Long,1012.6207507232805,0.2,117421.61716338132
2024-09-11,TEAM,Long,706.9445936902007,0.2,117419.67088344385
2024-09-11,AXON,Long,324.6343869419299,0.2,117306.07782546317
2024-09-11,PANW,Short,687.149282274124,0.2,117422.54139464845
2024-09-11,QCOM,Short,704.9922133042878,0.2,117418.90641905407
2024-09-11,BKNG,Short,30.679143723031967,0.2,117422.70842704322
2024-09-11,COST,Short,130.41259233994762,0.2,117421.67217018575
2024-09-11,AMZN,Short,636.372743376936,0.2,117306.07782546317
2024-09-12,WBD,Long,15321.191581569083,0.2,117242.96485181389
2024-09-12,DDOG,Long,1070.5128898772446,0.2,117360.14406204259
2024-09-12,CPRT,Long,2372.353391571695,0.2,117360.04798438081
2024-09-12,TEAM,Long,708.3126528318675,0.2,117360.09850326835
2024-09-12,AXON,Long,305.22046811870234,0.2,117352.86033087458
2024-09-12,COST,Short,128.25844116522887,0.2,117358.35406397838
2024-09-12,QCOM,Short,711.360942030869,0.2,117359.27446415278
2024-09-12,ADI,Short,529.771705067868,0.2,117242.96485181389
2024-09-12,CDNS,Short,434.8289286068033,0.2,117242.96485181389
2024-09-12,TTWO,Short,764.0148734501197,0.2,117242.96485181389
2024-09-13,TEAM,Long,726.6750609646707,0.2,118982.77181329194
2024-09-13,CPRT,Long,2368.819023660359,0.2,118985.6009428019
2024-09-13,WBD,Long,14014.81527465691,0.2,118974.6873395538
2024-09-13,AEP,Long,1142.2269421674266,0.2,118866.79269562637
2024-09-13,XEL,Long,1863.812315001649,0.2,118866.79269562637
2024-09-13,TTWO,Short,781.875306878213,0.2,118983.0604734722
2024-09-13,COST,Short,129.89713807216208,0.2,118984.27742773372
2024-09-13,CDW,Short,540.475956270289,0.2,118866.79269562637
2024-09-13,QCOM,Short,709.3887885586145,0.2,118985.447684807
2024-09-13,CCEP,Short,1459.2319982601637,0.2,118866.79269562637
2024-09-16,TEAM,Long,726.6872594849916,0.2,120012.3944540135
2024-09-16,PYPL,Long,1688.6505837052812,0.2,119892.38407213044
2024-09-16,DDOG,Long,1077.3105460031734,0.2,119892.38407213044
2024-09-16,ABNB,Long,1020.9476252906335,0.2,119892.38407213044
2024-09-16,CPRT,Long,2412.30947675576,0.2,120010.23281855756
2024-09-16,BKNG,Short,30.161446712389807,0.2,119892.38407213044
2024-09-16,CRWD,Short,448.12515426106006,0.2,119892.38407213044
2024-09-16,TTWO,Short,787.2246564186173,0.2,120011.58096027793
2024-09-16,CDW,Short,541.9390296792316,0.2,120012.07247099711
2024-09-16,CCEP,Short,1465.7108023240592,0.2,120011.8659841401
2024-09-17,PYPL,Long,1665.7699705282237,0.2,119550.66305140052
2024-09-17,TEAM,Long,767.2461787540265,0.2,119545.98530183388
2024-09-17,ABNB,Long,978.9739805445391,0.2,119547.17937131975
2024-09-17,BKR,Long,3442.3353518199715,0.2,119432.7528877385
2024-09-17,XEL,Long,1853.5241115183169,0.2,119432.7528877385
2024-09-17,CRWD,Short,444.8954474912408,0.2,119551.43730612431
2024-09-17,BKNG,Short,29.574366708790706,0.2,119549.93196315262
2024-09-17,CDNS,Short,435.0678753786906,0.2,119432.7528877385
2024-09-17,CDW,Short,535.3407723086978,0.2,119550.83167004712
2024-09-17,AMAT,Short,633.927077334119,0.2,119432.7528877385
2024-09-18,TEAM,Long,745.2853303182574,0.2,119122.8942468206
2024-09-18,CMCSA,Long,2991.622435502886,0.2,119007.27806428539
2024-09-18,XEL,Long,1850.9385229805912,0.2,119126.23806027428
2024-09-18,AMD,Long,803.334074194027,0.2,119007.27806428539
2024-09-18,TXN,Long,593.5249887096124,0.2,119007.27806428539
2024-09-18,CRWD,Short,445.96588292273776,0.2,119126.11853404691
2024-09-18,BKNG,Short,29.572376194620713,0.2,119126.39645036582
2024-09-18,WBD,Short,14148.028906097996,0.2,119007.27806428539
2024-09-18,CDNS,Short,441.71605691848384,0.2,119124.61152065845
2024-09-18,PANW,Short,722.5255767627242,0.2,119007.27806428539
2024-09-19,TEAM,Long,734.837674225176,0.2,119850.32513844715
2024-09-19,AEP,Long,1178.0227213263925,0.2,119732.17712206848
2024-09-19,AMD,Long,764.6550016003852,0.2,119845.96659316891
2024-09-19,TXN,Long,577.3218960863501,0.2,119848.66538909222
2024-09-19,CTAS,Long,588.2596737008581,0.2,119732.17712206848
2024-09-19,BKNG,Short,29.83241581474288,0.2,119850.98443944292
2024-09-19,CRWD,Short,432.08604456494623,0.2,119848.17916158824
2024-09-19,WBD,Short,14268.099356436633,0.2,119851.02055948265
2024-09-19,ASML,Short,144.72086678632928,0.2,119732.17712206848
2024-09-19,AMAT,Short,609.2828278205268,0.2,119732.17712206848
2024-09-20,TEAM,Long,731.8412412542982,0.2,119348.18230549814
2024-09-20,CTAS,Long,584.5839969777733,0.2,119347.92053761927
2024-09-20,XEL,Long,1861.0428204475163,0.2,119229.32229282871
2024-09-20,ADP,Long,431.7813009028701,0.2,119229.32229282871
2024-09-20,VRTX,Long,256.7079659227098,0.2,119229.32229282871
2024-09-20,ASML,Short,150.0712536052381,0.2,119344.41590800641
2024-09-20,BKNG,Short,29.367218751185014,0.2,119346.7803982697
2024-09-20,ROP,Short,213.87118425759888,0.2,119229.32229282871
2024-09-20,AMAT,Short,621.0900743614329,0.2,119346.40208325397
2024-09-20,ROST,Short,773.4344686155146,0.2,119229.32229282871
2024-09-23,TEAM,Long,738.0085533640703,0.2,119541.62333961016
2024-09-23,CTAS,Long,586.0219574571529,0.2,119542.32899123325
2024-09-23,XEL,Long,1869.0216390234473,0.2,119542.11199557054
2024-09-23,DDOG,Long,1028.5890644054173,0.2,119423.07969847854
2024-09-23,CHTR,Long,360.48074326325025,0.2,119423.07969847854
2024-09-23,CRWD,Short,407.8004241903531,0.2,119423.07969847854
2024-09-23,AMAT,Short,616.0720802773931,0.2,119541.64862926096
2024-09-23,BKNG,Short,29.17751668049095,0.2,119541.84509622473
2024-09-23,ROP,Short,214.33011621837625,0.2,119542.36635149822
2024-09-23,WDAY,Short,487.8693340258046,0.2,119423.07969847854
2024-09-24,TEAM,Long,736.1849965657624,0.2,119718.10400007373
2024-09-24,TTWO,Long,793.3625274299021,0.2,119598.68214632449
2024-09-24,PEP,Long,704.5574496054307,0.2,119598.68214632449
2024-09-24,TTD,Long,1080.5884967737468,0.2,119598.68214632449
2024-09-24,CHTR,Long,370.2325766025492,0.2,119715.2471941856
2024-09-24,CRWD,Short,414.9109205014553,0.2,119716.348884205
2024-09-24,ROP,Short,216.8890263831754,0.2,119716.98807968857
2024-09-24,BKNG,Short,28.657493577045294,0.2,119716.22811912486
2024-09-24,WBD,Short,14389.231362754357,0.2,119598.68214632449
2024-09-24,TSLA,Short,470.8317872154045,0.2,119598.68214632449
2024-09-25,TEAM,Long,735.95429788077,0.2,119150.95898487215
2024-09-25,XEL,Long,1856.2235831623632,0.2,119031.84533865286
2024-09-25,TTD,Long,1076.1469926059608,0.2,119150.50457164097
2024-09-25,PAYX,Long,899.524311457808,0.2,119031.84533865286
2024-09-25,PEP,Long,703.3707238962355,0.2,119150.79530365995
2024-09-25,BKNG,Short,28.534375257290435,0.2,119150.48222979599
2024-09-25,CDNS,Short,438.3774896478126,0.2,119031.84533865286
2024-09-25,ROP,Short,217.28608855111537,0.2,119150.77860198324
2024-09-25,AMAT,Short,603.8771365328523,0.2,119031.84533865286
2024-09-25,TXN,Short,581.0543146082967,0.2,119031.84533865286
2024-09-26,TEAM,Long,728.9596677370238,0.2,118921.3386457387
2024-09-26,DXCM,Long,1761.031865828419,0.2,118803.55726994638
2024-09-26,PYPL,Long,1485.045916964233,0.2,118803.55726994638
2024-09-26,XEL,Long,1858.7446170766161,0.2,118922.3184539474
2024-09-26,ABNB,Long,920.096555123374,0.2,118803.55726994638
2024-09-26,BKNG,Short,27.8576136891074,0.2,118919.59069520686
2024-09-26,CDNS,Short,433.6596104925404,0.2,118921.1859656435
2024-09-26,AAPL,Short,522.6902141197369,0.2,118803.55726994638
2024-09-26,AMAT,Short,567.3511731473316,0.2,118914.82354248855
2024-09-26,TSLA,Short,467.7935613982341,0.2,118803.55726994638
2024-09-27,DXCM,Long,1756.8094488217191,0.2,118215.42529317625
2024-09-27,PEP,Long,695.3865259977675,0.2,118097.49371020087
2024-09-27,PANW,Long,704.1888870863469,0.2,118097.49371020087
2024-09-27,TEAM,Long,733.2570929446182,0.2,118215.01658872327
2024-09-27,XEL,Long,1830.8147743277193,0.2,118213.90598968271
2024-09-27,BKNG,Short,27.827901109214007,0.2,118215.58319760695
2024-09-27,AAPL,Short,518.9679656872662,0.2,118214.86152867504
2024-09-27,AVGO,Short,684.5544487135627,0.2,118097.49371020087
2024-09-27,WBD,Short,14106.886372937402,0.2,118097.49371020087
2024-09-27,SNPS,Short,230.3008123392848,0.2,118097.49371020087
2024-09-30,PEP,Long,695.4245537735851,0.2,118256.9410248422
2024-09-30,DXCM,Long,1763.9759229787812,0.2,118256.46705103155
2024-09-30,TEAM,Long,744.6442246045241,0.2,118255.13910111449
2024-09-30,CHTR,Long,364.9004949125289,0.2,118138.69054397414
2024-09-30,VRTX,Long,254.27227768505657,0.2,118138.69054397414
2024-09-30,AMAT,Short,585.2855516224486,0.2,118138.69054397414
2024-09-30,CDW,Short,522.5671493447509,0.2,118138.69054397414
2024-09-30,BKNG,Short,28.075397709794576,0.2,118255.90500605536
2024-09-30,ANSS,Short,371.14190653500754,0.2,118138.69054397414
2024-09-30,CCEP,Short,1501.6755237011505,0.2,118138.69054397414
2024-10-01,DXCM,Long,1794.3871345016846,0.2,118427.54373715067
2024-10-01,TEAM,Long,733.6733503934298,0.2,118427.77995861611
2024-10-01,PEP,Long,691.0348202994403,0.2,118428.79856456694
2024-10-01,CHTR,Long,360.0229411226629,0.2,118427.94640573247
2024-10-01,ROST,Long,799.1736886834722,0.2,118311.12132623406
2024-10-01,AAPL,Short,523.5380724200795,0.2,118311.12132623406
2024-10-01,ASML,Short,144.01356404580443,0.2,118311.12132623406
2024-10-01,BKNG,Short,28.878281612187283,0.2,118426.25825806813
2024-10-01,AMAT,Short,600.5555411250576,0.2,118426.53963522786
2024-10-01,ANSS,Short,378.30875417708955,0.2,118427.3072955443
2024-10-02,DXCM,Long,1784.5971705067577,0.2,119745.81051135514
2024-10-02,TEAM,Long,747.2944540246709,0.2,119744.28477220357
2024-10-02,PEP,Long,706.2604851818825,0.2,119743.88590639697
2024-10-02,WBD,Long,15024.651263515878,0.2,119626.72095050634
2024-10-02,SBUX,Long,1240.8960354189041,0.2,119626.72095050634
2024-10-02,BKNG,Short,29.02937792191648,0.2,119745.84414417107
2024-10-02,AMAT,Short,595.3093266289051,0.2,119745.41214191038
2024-10-02,GOOG,Short,715.7161506501582,0.2,119626.72095050634
2024-10-02,PDD,Short,784.1428993077934,0.2,119626.72095050634
2024-10-02,AAPL,Short,528.0292268387474,0.2,119745.44891393067
2024-10-03,DXCM,Long,1802.3871176464502,0.2,118379.6179933302
2024-10-03,PEP,Long,702.431539159343,0.2,118380.14114479527
2024-10-03,TEAM,Long,737.8508142337969,0.2,118379.27129947266
2024-10-03,SBUX,Long,1238.8111078014324,0.2,118380.58720138573
2024-10-03,ADBE,Long,234.97576281345812,0.2,118262.40565062671
2024-10-03,BKNG,Short,28.844376640269626,0.2,118380.02716958206
2024-10-03,GOOGL,Short,713.7392138033981,0.2,118262.40565062671
2024-10-03,GOOG,Short,707.9766861061089,0.2,118379.4923211454
2024-10-03,AAPL,Short,524.5747657977978,0.2,118380.00686884698
2024-10-03,TSLA,Short,491.90054282253124,0.2,118262.40565062671
2024-10-04,DXCM,Long,1737.615945425725,0.2,118344.61153892333
2024-10-04,SBUX,Long,1225.3988492413594,0.2,118347.72774754652
2024-10-04,PEP,Long,704.5842843568176,0.2,118348.66150688936
2024-10-04,TEAM,Long,692.0995503128819,0.2,118341.19963737234
2024-10-04,FTNT,Long,1517.1006263636225,0.2,118230.67408039932
2024-10-04,GOOG,Short,702.1180874327131,0.2,118348.03557812473
2024-10-04,GOOGL,Short,708.4222724353477,0.2,118348.13485529085
2024-10-04,BKNG,Short,28.261102176315468,0.2,118346.5805249162
2024-10-04,PDD,Short,767.155116522088,0.2,118230.67408039932
2024-10-04,AAPL,Short,521.8210825001373,0.2,118348.3985681225
2024-10-07,DXCM,Long,1736.2643473758585,0.2,119142.37153906193
2024-10-07,WBD,Long,15432.962114467375,0.2,119023.32182143809
2024-10-07,XEL,Long,1890.8501421909698,0.2,119023.32182143809
2024-10-07,PEP,Long,712.531903007472,0.2,119141.13536435588
2024-10-07,SBUX,Long,1239.9049726963417,0.2,119141.07039237415
2024-10-07,BKNG,Short,28.572568913824984,0.2,119141.16552554717
2024-10-07,GOOGL,Short,731.0250792060373,0.2,119138.78048037291
2024-10-07,CCEP,Short,1551.1322493512264,0.2,119023.32182143809
2024-10-07,GOOG,Short,724.7549408606329,0.2,119138.74301340262
2024-10-07,AAPL,Short,537.4282239778219,0.2,119139.00433849153
2024-10-08,DXCM,Long,1726.809025371478,0.2,119891.69467551238
2024-10-08,WBD,Long,15530.097722391994,0.2,119891.60127164923
2024-10-08,XEL,Long,1905.1700393629467,0.2,119891.45000738863
2024-10-08,CSX,Long,3539.78018716903,0.2,119772.45880736351
2024-10-08,REGN,Long,119.26501600961463,0.2,119772.45880736351
2024-10-08,BKNG,Short,28.322052494823332,0.2,119891.2906773834
2024-10-08,CTAS,Short,579.1341352728916,0.2,119772.45880736351
2024-10-08,GOOGL,Short,729.3609173694476,0.2,119892.0776035912
2024-10-08,CMCSA,Short,2927.7740885178882,0.2,119772.45880736351
2024-10-08,PLTR,Short,2892.4571520326226,0.2,119772.45880736351
2024-10-09,WBD,Long,15359.054738399429,0.2,118724.17125850884
2024-10-09,CSX,Long,3465.4261306882972,0.2,118722.94605092813
2024-10-09,REGN,Long,117.29565905058494,0.2,118723.5000573532
2024-10-09,XEL,Long,1897.179449455721,0.2,118724.99336964735
2024-10-09,TXN,Long,579.2335108245416,0.2,118606.76792735759
2024-10-09,GOOGL,Short,733.507308619058,0.2,118724.82228588818
2024-10-09,AAPL,Short,517.2322771342994,0.2,118606.76792735759
2024-10-09,PLTR,Short,2752.735693961037,0.2,118719.4672341425
2024-10-09,GOOG,Short,728.1092554788953,0.2,118606.76792735759
2024-10-09,CCEP,Short,1521.731588427714,0.2,118606.76792735759
2024-10-10,DXCM,Long,1703.4691355424561,0.2,118374.81560056368
2024-10-10,WBD,Long,15715.293038324133,0.2,118490.62287270531
2024-10-10,XEL,Long,1906.2630180235815,0.2,118492.74427485236
2024-10-10,GOOG,Long,726.150963524708,0.2,118492.98935540642
2024-10-10,CSX,Long,3431.604781304481,0.2,118492.14105832022
2024-10-10,ASML,Short,142.08342395058992,0.2,118374.81560056368
2024-10-10,PLTR,Short,2722.732253288262,0.2,118492.00315972134
2024-10-10,CDNS,Short,422.22528051786026,0.2,118374.81560056368
2024-10-10,CDW,Short,534.5000117485752,0.2,118374.81560056368
2024-10-10,AZN,Short,1541.4765796237975,0.2,118374.81560056368
2024-10-11,WBD,Long,15744.162103700079,0.2,118395.8816241574
2024-10-11,TMUS,Long,555.745880823941,0.2,118277.70262080894
2024-10-11,DXCM,Long,1710.6790967447173,0.2,118395.59971812025
2024-10-11,TSLA,Long,543.6000783314627,0.2,118277.70262080894
2024-10-11,XEL,Long,1900.113883969173,0.2,118395.71556697709
2024-10-11,PLTR,Short,2721.123955110197,0.2,118396.02874247744
2024-10-11,ASML,Short,140.83205268969567,0.2,118395.04670422009
2024-10-11,SNPS,Short,219.28452820245008,0.2,118277.70262080894
2024-10-11,BKNG,Short,27.632102666729985,0.2,118277.70262080894
2024-10-11,COST,Short,133.17446522382014,0.2,118277.70262080894
2024-10-14,DXCM,Long,1692.2423022830496,0.2,117068.04753092628
2024-10-14,XEL,Long,1857.653477277157,0.2,117066.6471335236
2024-10-14,AXON,Long,267.2937578240921,0.2,116952.25366538439
2024-10-14,WBD,Long,15526.435488151092,0.2,117067.68132969983
2024-10-14,ADBE,Long,229.70533579982921,0.2,116952.25366538439
2024-10-14,ASML,Short,134.2122512146924,0.2,117063.54873401087
2024-10-14,VRTX,Short,241.46966135843422,0.2,116952.25366538439
2024-10-14,AMGN,Short,360.634972427101,0.2,116952.25366538439
2024-10-14,SNPS,Short,214.62493725019772,0.2,117066.78136778956
2024-10-14,CSGP,Short,1513.6970329932365,0.2,116952.25366538439
2024-10-15,DXCM,Long,1741.2730847376954,0.2,116836.1313634996
2024-10-15,WBD,Long,15373.608262509078,0.2,116838.25984202718
2024-10-15,AXON,Long,269.14084272342126,0.2,116838.61947244001
2024-10-15,XEL,Long,1842.0214530472508,0.2,116838.42978962582
2024-10-15,AMZN,Long,622.5127593858016,0.2,116722.58190759856
2024-10-15,CCEP,Short,1513.8561915902465,0.2,116722.58190759856
2024-10-15,VRTX,Short,241.25423141425847,0.2,116839.31699620816
2024-10-15,CSGP,Short,1493.7281961842093,0.2,116837.85936648792
2024-10-15,AAPL,Short,499.63403155613935,0.2,116722.58190759856
2024-10-15,ASML,Short,159.95978054092515,0.2,116820.61456127031
2024-10-16,AXON,Long,272.6981398063878,0.2,118303.08706834141
2024-10-16,DXCM,Long,1692.4839448921546,0.2,118301.2199695375
2024-10-16,WBD,Long,14788.078791310894,0.2,118299.94609471757
2024-10-16,XEL,Long,1848.221002691159,0.2,118304.2334973012
2024-10-16,AMZN,Long,633.0174472515952,0.2,118302.66710937832
2024-10-16,AMGN,Short,367.8283385705641,0.2,118186.32570015667
2024-10-16,ASML,Short,173.08144158179752,0.2,118295.66141247621
2024-10-16,AEP,Short,1167.6335440862701,0.2,118186.32570015667
2024-10-16,BIIB,Short,625.9504250290325,0.2,118186.32570015667
2024-10-16,VRTX,Short,242.80067794866528,0.2,118303.87682441327
2024-10-17,AXON,Long,276.5553804673665,0.2,120156.10884982477
2024-10-17,GOOG,Long,730.3980837395052,0.2,120037.62695904574
2024-10-17,AMZN,Long,640.7390045642913,0.2,120156.3367201561
2024-10-17,XEL,Long,1899.727822036198,0.2,120154.52693746595
2024-10-17,WBD,Long,15444.444923318255,0.2,120152.6782151448
2024-10-17,AMGN,Short,373.9389094231529,0.2,120155.82123413951
2024-10-17,VRTX,Short,240.92752009480233,0.2,120156.85054375249
2024-10-17,CDW,Short,543.257928939007,0.2,120037.62695904574
2024-10-17,AZN,Short,1540.089591306947,0.2,120037.62695904574
2024-10-17,ASML,Short,171.50697820578296,0.2,120156.68167478673
2024-10-18,GOOG,Long,720.466092990612,0.2,118911.29157168526
2024-10-18,AMZN,Long,629.2022191146499,0.2,118910.75050964317
2024-10-18,AXON,Long,271.4597287079238,0.2,118910.69869659765
2024-10-18,TTD,Long,1001.287712258402,0.2,118794.01791594189
2024-10-18,XEL,Long,1855.984570207433,0.2,118910.12821665735
2024-10-18,CSGP,Short,1500.4786226724123,0.2,118794.01791594189
2024-10-18,AMGN,Short,369.6851628830483,0.2,118911.562586661
2024-10-18,VRTX,Short,246.19654419624985,0.2,118910.38590814767
2024-10-18,ROP,Short,213.25083728713537,0.2,118794.01791594189
2024-10-18,BIIB,Short,625.33092425725,0.2,118794.01791594189
2024-10-21,CDNS,Long,472.4796897371788,0.2,119488.62234260628
2024-10-21,AMZN,Long,632.6134550154968,0.2,119607.5856107827
2024-10-21,GOOG,Long,721.4006536287047,0.2,119608.07562302281
2024-10-21,AVGO,Long,664.5270677416706,0.2,119488.62234260628
2024-10-21,CSX,Long,3553.4233842955696,0.2,119488.62234260628
2024-10-21,CSGP,Short,1546.124995210698,0.2,119604.69936977205
2024-10-21,AMGN,Short,377.62276397329595,0.2,119605.71641748765
2024-10-21,VRTX,Short,250.17932081692442,0.2,119606.32644751947
2024-10-21,ROP,Short,214.81363720441126,0.2,119607.3604062046
2024-10-21,ADBE,Short,240.317117652188,0.2,119488.62234260628
2024-10-22,GOOG,Long,717.4740461971624,0.2,119688.37060486717
2024-10-22,CDNS,Long,475.88178702892276,0.2,119688.1699800765
2024-10-22,ADSK,Long,414.8953864509528,0.2,119569.33661590611
2024-10-22,CHTR,Long,362.8919501050499,0.2,119569.33661590611
2024-10-22,AMAT,Long,654.038391483867,0.2,119569.33661590611
2024-10-22,CSGP,Short,1557.0316295698271,0.2,119688.18724853452
2024-10-22,AMGN,Short,374.4260285001525,0.2,119688.00377307461
2024-10-22,ADBE,Short,242.72277827879628,0.2,119687.83938627131
2024-10-22,PDD,Short,931.3596666225123,0.2,119569.33661590611
2024-10-22,SBUX,Short,1236.2014668333652,0.2,119569.33661590611
2024-10-23,TEAM,Long,633.7152998346892,0.2,119500.47641917816
2024-10-23,CDNS,Long,480.22842456277925,0.2,119619.01381176646
2024-10-23,AMAT,Long,654.7350767038142,0.2,119619.96923130628
2024-10-23,WBD,Long,16319.249353445271,0.2,119500.47641917816
2024-10-23,GOOG,Long,727.2622788356856,0.2,119618.48654723128
2024-10-23,DXCM,Short,1650.3875686458662,0.2,119500.47641917816
2024-10-23,PAYX,Short,845.7901626984815,0.2,119500.47641917816
2024-10-23,ADBE,Short,246.62411977970157,0.2,119618.20424803042
2024-10-23,CSGP,Short,1642.6819145427164,0.2,119613.85946196826
2024-10-23,AEP,Short,1186.3542035447194,0.2,119500.47641917816
2024-10-24,CDNS,Long,474.949675245036,0.2,119344.02737167802
2024-10-24,GOOG,Long,725.3713894199428,0.2,119345.04270776689
2024-10-24,TEAM,Long,630.2896750399632,0.2,119344.70517372436
2024-10-24,CDW,Long,544.5580937286414,0.2,119226.00846198434
2024-10-24,WBD,Long,15870.392834907436,0.2,119341.97841478931
2024-10-24,CSGP,Short,1614.738843220807,0.2,119343.28854329641
2024-10-24,COST,Short,133.58258836684396,0.2,119226.00846198434
2024-10-24,QCOM,Short,709.966385975663,0.2,119226.00846198434
2024-10-24,AMGN,Short,378.04603532844334,0.2,119226.00846198434
2024-10-24,ANSS,Short,371.3643327911826,0.2,119226.00846198434
2024-10-25,CDNS,Long,464.50543400028465,0.2,119514.55519489622
2024-10-25,GOOG,Long,715.7149444068592,0.2,119515.62996823523
2024-10-25,WBD,Long,15725.953157603255,0.2,119516.14475650726
2024-10-25,AMZN,Long,636.3053896232276,0.2,119397.72525554296
2024-10-25,AXON,Long,268.86809469070926,0.2,119397.72525554296
2024-10-25,VRTX,Short,250.19309073461625,0.2,119397.72525554296
2024-10-25,AMGN,Short,377.04977713309506,0.2,119516.92670410729
2024-10-25,CTAS,Short,576.2366346261011,0.2,119397.72525554296
2024-10-25,BIIB,Short,657.8085799552159,0.2,119397.72525554296
2024-10-25,TMUS,Short,527.9962987090361,0.2,119397.72525554296
2024-10-28,AMZN,Long,639.5176762604101,0.2,120478.12947769016
2024-10-28,XEL,Long,1868.4666310181356,0.2,120358.25590572742
2024-10-28,WBD,Long,15831.633709148056,0.2,120477.93041135641
2024-10-28,TSLA,Long,458.94910730426614,0.2,120358.25590572742
2024-10-28,CHTR,Long,365.45251230979056,0.2,120358.25590572742
2024-10-28,CSGP,Short,1621.2991333416435,0.2,120358.25590572742
2024-10-28,SNPS,Short,242.81256080208826,0.2,120358.25590572742
2024-10-28,AMGN,Short,379.8553757914394,0.2,120477.84478860364
2024-10-28,VRTX,Short,252.90999826874017,0.2,120477.44038713901
2024-10-28,QCOM,Short,699.5629647335336,0.2,120358.25590572742
2024-10-29,WBD,Long,15878.177400541419,0.2,119879.89099773076
2024-10-29,TEAM,Long,625.2229006371009,0.2,119760.36216020705
2024-10-29,CDNS,Long,421.44572774831636,0.2,119760.36216020705
2024-10-29,ADSK,Long,413.8653624490423,0.2,119760.36216020705
2024-10-29,TSLA,Long,461.9306699966535,0.2,119879.46862749249
2024-10-29,SNPS,Short,226.52678034280274,0.2,119871.62380437496
2024-10-29,CTAS,Short,573.2057126922965,0.2,119760.36216020705
2024-10-29,AZN,Short,1593.7282698370198,0.2,119760.36216020705
2024-10-29,QCOM,Short,681.1377409239185,0.2,119876.99956321916
2024-10-29,BIIB,Short,653.4051431023929,0.2,119760.36216020705
2024-10-30,WBD,Long,15500.062694380407,0.2,120432.5488884358
2024-10-30,AXON,Long,274.3405167191241,0.2,120315.05135285578
2024-10-30,CTSH,Long,1619.8451823992343,0.2,120315.05135285578
2024-10-30,TEAM,Long,632.4064550290619,0.2,120434.11880357952
2024-10-30,DDOG,Long,939.727554606045,0.2,120315.05135285578
2024-10-30,QCOM,Short,718.5031043312913,0.2,120429.22365766358
2024-10-30,BKNG,Short,26.97969773208148,0.2,120315.05135285578
2024-10-30,ANSS,Short,366.5443715343587,0.2,120315.05135285578
2024-10-30,CDW,Short,617.4279111406115,0.2,120315.05135285578
2024-10-30,SNPS,Short,224.51715200152597,0.2,120434.40883489499
2024-10-31,CSGP,Long,1673.5082897941188,0.2,121692.85527631018
2024-10-31,WBD,Long,14983.354026020617,0.2,121810.46910472352
2024-10-31,PCAR,Long,1168.1498980842014,0.2,121692.85527631018
2024-10-31,ADSK,Long,429.22718529191684,0.2,121692.85527631018
2024-10-31,TEAM,Long,646.0945915140001,0.2,121812.08918509546
2024-10-31,QCOM,Short,748.3852475813089,0.2,121809.80602967195
2024-10-31,SNPS,Short,237.1734845904042,0.2,121808.16952746085
2024-10-31,CMCSA,Short,2789.4361129806857,0.2,121692.85527631018
2024-10-31,TMUS,Short,545.8624661554426,0.2,121692.85527631018
2024-10-31,CTAS,Short,591.8792643276518,0.2,121692.85527631018
2024-11-01,WBD,Long,14852.953858317764,0.2,122238.73026149203
2024-11-01,CSGP,Long,1686.0662545491384,0.2,122238.8930023678
2024-11-01,PLTR,Long,2916.025973144456,0.2,122117.56365135772
2024-11-01,TEAM,Long,544.8620464864645,0.2,122217.09193271773
2024-11-01,APP,Long,747.5069061780497,0.2,122117.56365135772
2024-11-01,SNPS,Short,235.80207889260407,0.2,122239.09251806531
2024-11-01,BKNG,Short,25.7395189780585,0.2,122117.56365135772
2024-11-01,CMCSA,Short,2806.2396602623703,0.2,122239.07149226987
2024-11-01,AMGN,Short,382.93278299406467,0.2,122117.56365135772
2024-11-01,FAST,Short,1562.5693239086165,0.2,122117.56365135772
2024-11-04,TEAM,Long,566.0653699274804,0.2,123941.03451996572
2024-11-04,AXON,Long,287.1971524812056,0.2,123821.73152260891
2024-11-04,APP,Long,778.9936316029691,0.2,123940.66734690714
2024-11-04,BIIB,Long,714.3019487550802,0.2,123821.73152260891
2024-11-04,PYPL,Long,1586.4031941251144,0.2,123821.73152260891
2024-11-04,BKNG,Short,25.949275868206225,0.2,123944.6753044214
2024-11-04,SNPS,Short,236.30304389635265,0.2,123945.41443363517
2024-11-04,CMCSA,Short,2914.311797726738,0.2,123941.08089193428
2024-11-04,GOOGL,Short,732.3663033372754,0.2,123821.73152260891
2024-11-04,FAST,Short,1592.7226636580458,0.2,123943.33066691863
2024-11-05,APP,Long,749.2807539913903,0.2,123761.28148349526
2024-11-05,ASML,Long,182.96157265211514,0.2,123642.4232669451
2024-11-05,XEL,Long,1865.9156647038724,0.2,123642.4232669451
